4263,GEOGRAPHICAL JOURNAL,"2,962",3.288,0.00199,"Czasopismo geograficzne : kwartalnik Zrzeszenia Pol. Nauczycieli Geografji, Towarzystwa Geograficznego we Lwowie i Towarzystwa Geograficznego w Poznaniu",,,,,,,,,
4263,PSYCHOLOGY OF ADDICTIVE BEHAVIORS,"6,634",3.288,0.00598,Psychology of addictive behaviors : journal of the Society of Psychologists in Addictive Behaviors,,,,,,,,,
4267,Advances in Medical Sciences,"1,490",3.287,0.00176,Advances in medical sciences,,,,,,,,,
4267,CURRENT OPINION IN GASTROENTEROLOGY,"3,286",3.287,0.00402,Current opinion in gastroenterology,,,,,,,,,
4270,NEUROPEPTIDES,"2,652",3.286,0.00222,Neuropeptides,,,,,,,,,
4270,ZOOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,"6,920",3.286,0.0059,Zoological journal of the Linnean Society,,,,,,,,,
4273,ASIAN JOURNAL OF ANDROLOGY,"5,215",3.285,0.00503,Asian journal of andrology,,,,,,,,,
4274,CURRENT OPINION IN HEMATOLOGY,"3,293",3.284,0.00442,Current opinion in hematology,,,,,,,,,
4274,OCEAN & COASTAL MANAGEMENT,"9,472",3.284,0.01011,Ambio,Genes,Nature methods,Annual review of marine science,"Science (New York, N.Y.)",,,,,
4276,Translational Vision Science & Technology,"2,534",3.283,0.00621,Aging,Drug discovery today. Technologies,International journal of molecular sciences,International journal of stroke : official journal of the International Stroke Society,Stroke,Trends in molecular medicine,Nature,Translational vision science & technology,,
4277,Advances in Inorganic Chemistry,"1,293",3.282,0.00048,Advances in inorganic chemistry,,,,,,,,,
4277,COGNITIVE AFFECTIVE & BEHAVIORAL NEUROSCIENCE,"4,875",3.282,0.00614,BMJ open,Behavioral sciences & the law,BioMed research international,Brain and language,CNS spectrums,Neuroscience and biobehavioral reviews,Neuroscience letters,PloS one,Psychological research,The journal of sexual medicine
4277,Epidemiology and Health,"1,725",3.282,0.0032,Epidemiology and health,,,,,,,,,
4277,JOURNAL OF THE FORMOSAN MEDICAL ASSOCIATION,"5,341",3.282,0.00513,Taiwan yi xue hui za zhi. Journal of the Formosan Medical Association,,,,,,,,,
4277,NEUROEPIDEMIOLOGY,"4,484",3.282,0.00426,Neuroepidemiology,,,,,,,,,
4284,AQUACULTURAL ENGINEERING,"3,587",3.281,0.00138,Aquacultural engineering,,,,,,,,,
4284,CLINICAL BIOCHEMISTRY,"10,501",3.281,0.00765,Clinical biochemistry,,,,,,,,,
4286,LEUKEMIA & LYMPHOMA,"10,904",3.28,0.01232,Archives of pathology & laboratory medicine,Best practice & research. Clinical haematology,CA: a cancer journal for clinicians,Cancer,Critical reviews in oncology/hematology,European review for medical and pharmacological sciences,Progress in tumor research,Seminars in diagnostic pathology,British journal of haematology,
4289,INTEGRATIVE CANCER THERAPIES,"2,626",3.279,0.00261,Integrative cancer therapies,,,,,,,,,
4291,PEDIATRIC CLINICS OF NORTH AMERICA,"4,678",3.278,0.0047,Pediatric clinics of North America,,,,,,,,,
4292,EVOLUTIONARY COMPUTATION,"3,275",3.277,0.00164,Evolutionary computation,,,,,,,,,
4292,Paleoceanography and Paleoclimatology,816,3.277,0.00347,Paleoceanography and paleoclimatology,,,,,,,,,
4292,QUALITATIVE HEALTH RESEARCH,"14,365",3.277,0.01138,Qualitative health research,,,,,,,,,
4296,AoB Plants,"2,569",3.276,0.00425,AoB PLANTS,,,,,,,,,
4296,JOURNAL OF CAREER ASSESSMENT,"2,729",3.276,0.00227,Journal of career assessment,,,,,,,,,
4298,CANADIAN FAMILY PHYSICIAN,"4,641",3.275,0.00535,Canadian family physician Medecin de famille canadien,,,,,,,,,
4299,IEEE Transactions on Terahertz Science and Technology,"2,766",3.274,0.00466,IEEE transactions on terahertz science and technology,,,,,,,,,
4301,CURRENT PROTEIN & PEPTIDE SCIENCE,"3,535",3.272,0.0029,Allergy,Annual review of biochemistry,Archives of physiology and biochemistry,"Archives of surgery (Chicago, Ill. : 1960)","Arteriosclerosis, thrombosis, and vascular biology",Journal of industrial microbiology & biotechnology,Journal of integrative plant biology,Journal of molecular recognition : JMR,Nucleic acids research,The Journal of chemical physics
4301,MEDIA CULTURE & SOCIETY,"3,349",3.272,0.0055,Biotechnology letters,"Human reproduction (Oxford, England)",Indian journal of medical microbiology,Journal of assisted reproduction and genetics,Reproductive biomedicine online,Current protocols in cell biology,Human reproduction update,,,
4301,STEM CELLS AND DEVELOPMENT,"9,332",3.272,0.00688,"Development (Cambridge, England)",,,,,,,,,
4306,HEREDITAS,"1,955",3.271,0.00068,Hereditas,,,,,,,,,
4306,Nutrition Journal,"7,110",3.271,0.00589,Nutrition journal,,,,,,,,,
4306,REGULATORY TOXICOLOGY AND PHARMACOLOGY,"9,991",3.271,0.0091,Pharmacology,,,,,,,,,
4309,Brain Structure & Function,"8,278",3.27,0.01791,Alcohol research : current reviews,Birth defects research,Cephalalgia : an international journal of headache,Developmental medicine and child neurology,Dialogues in clinical neuroscience,Nature neuroscience,Nature reviews. Neuroscience,Neuroscience and biobehavioral reviews,Reviews in the neurosciences,The Journal of physiology
4309,NUTRIENT CYCLING IN AGROECOSYSTEMS,"5,670",3.27,0.00275,Nutrient cycling in agroecosystems,,,,,,,,,
4311,Bioengineered,"1,336",3.269,0.00139,Bioengineered,,,,,,,,,
4311,Bladder Cancer,601,3.269,0.0019,"Bladder cancer (Amsterdam, Netherlands)",,,,,,,,,
4311,JOURNAL OF SOCIAL POLICY,"2,414",3.269,0.00277,Journal of social policy,,,,,,,,,
4315,EUROPEAN JOURNAL OF CLINICAL MICROBIOLOGY & INFECTIOUS DISEASES,"11,581",3.267,0.01296,European journal of clinical microbiology,,,,,,,,,
4315,FUTURE OF CHILDREN,"2,366",3.267,0.00174,"Children (Basel, Switzerland)",,,,,,,,,
4318,ENVIRONMENTAL MANAGEMENT,"12,193",3.266,0.00602,Environmental management,,,,,,,,,
4318,MECHANICS OF MATERIALS,"9,737",3.266,0.00679,Mechanics of materials : an international journal,,,,,,,,,
4318,SYNTHETIC METALS,"14,757",3.266,0.00647,Synthetic metals,,,,,,,,,
4324,Dermatology and Therapy,"1,279",3.264,0.00249,Dermatology and therapy,,,,,,,,,
4325,Journal of Anthropological Sciences,347,3.263,0.00072,Journal of anthropological sciences = Rivista di antropologia : JASS,,,,,,,,,
4328,Insect Science,"3,107",3.262,0.00327,Insect science,,,,,,,,,
4328,Journal of Breath Research,"2,296",3.262,0.00243,Journal of breath research,,,,,,,,,
4330,Experimental Neurobiology,"1,499",3.261,0.00252,Experimental neurobiology,,,,,,,,,
4330,JOURNAL OF CONTEMPORARY ASIA,"1,302",3.261,0.0022,Journal of contemporary Asia,,,,,,,,,
4333,BMC EVOLUTIONARY BIOLOGY,"14,888",3.26,0.0158,BMC evolutionary biology,,,,,,,,,
4333,JOURNAL OF RESEARCH ON ADOLESCENCE,"5,163",3.26,0.00435,Journal of research on adolescence : the official journal of the Society for Research on Adolescence,,,,,,,,,
4335,Eye and Vision,904,3.257,0.00215,"Eye and vision (London, England)",,,,,,,,,
4335,International Journal of Endocrinology,"5,006",3.257,0.00607,International journal of endocrinology,,,,,,,,,
4339,JOURNAL OF ADOLESCENCE,"9,989",3.256,0.00886,Journal of adolescence,,,,,,,,,
4339,Journal of Attention Disorders,"5,101",3.256,0.00599,Journal of attention disorders,,,,,,,,,
4339,Journal of Attention Disorders,"5,101",3.256,0.00599,Journal of attention disorders,,,,,,,,,
4339,SIGNAL PROCESSING-IMAGE COMMUNICATION,"3,769",3.256,0.00533,,,,,,,,,,
4343,INFECTION CONTROL AND HOSPITAL EPIDEMIOLOGY,"12,884",3.254,0.01583,"Epidemiology (Cambridge, Mass.)",,,,,,,,,
4344,APPLIED VEGETATION SCIENCE,"2,767",3.252,0.0025,Applied vegetation science,,,,,,,,,
4344,BRAIN RESEARCH,"58,190",3.252,0.0236,Brain research. Brain research protocols,Brain research. Gene expression patterns,Brain research. Brain research reviews,,,,,,,
4346,BIOLOGICAL PSYCHOLOGY,"11,776",3.251,0.01039,Biological psychology,,,,,,,,,
4346,BIOLOGICAL PSYCHOLOGY,"11,776",3.251,0.01039,Biological psychology,,,,,,,,,
4346,JOURNAL OF MECHANICAL DESIGN,"9,114",3.251,0.00487,"Journal of mechanical design (New York, N.Y. : 1990)",,,,,,,,,
4346,Sustainability,"71,638",3.251,0.07848,"Sustainability (New Rochelle, N.Y.)",Sustainability,,,,,,,,
4346,Sustainability,"71,638",3.251,0.07848,"Sustainability (New Rochelle, N.Y.)",Sustainability,,,,,,,,
4351,ARCHIVES OF GERONTOLOGY AND GERIATRICS,"8,210",3.25,0.00801,"Geriatrics (Basel, Switzerland)",BMC geriatrics,,,,,,,,
4351,NURSING OUTLOOK,"2,751",3.25,0.00323,Nursing outlook,,,,,,,,,
4351,NURSING OUTLOOK,"2,751",3.25,0.00323,,,,,,,,,,
4351,OPHTHALMOLOGICA,"3,013",3.25,0.0027,Bibliotheca ophthalmologica : supplementa ad ophthalmologica,,,,,,,,,
4351,Yale Journal on Regulation,502,3.25,0.00111,Yale journal on regulation,,,,,,,,,
4357,ENVIRONMENTAL TECHNOLOGY,"10,953",3.247,0.00631,Environmental technology,,,,,,,,,
4359,AAPS PHARMSCITECH,"10,553",3.246,0.00627,AAPS PharmSciTech,,,,,,,,,
4359,Communications in Computational Physics,"3,684",3.246,0.00634,Communications in computational physics,,,,,,,,,
4361,BIOLOGICAL PROCEDURES ONLINE,999,3.244,0.00078,Biological procedures online,,,,,,,,,
4361,PHYSIOLOGY & BEHAVIOR,"25,223",3.244,0.01858,Pflugers Archiv : European journal of physiology,Rossiiskii fiziologicheskii zhurnal imeni I.M. Sechenova,The Journal of physiology,"Physiology (Bethesda, Md.)",Advances in physiology education,,,,,
4361,PHYSIOLOGY & BEHAVIOR,"25,223",3.244,0.01858,Pflugers Archiv : European journal of physiology,Rossiiskii fiziologicheskii zhurnal imeni I.M. Sechenova,The Journal of physiology,"Physiology (Bethesda, Md.)",Advances in physiology education,,,,,
4364,Current Opinion in Endocrinology Diabetes and Obesity,"3,089",3.243,0.0041,"Current opinion in endocrinology, diabetes, and obesity",,,,,,,,,
4364,Korean Circulation Journal,"1,773",3.243,0.00263,Korean circulation journal,,,,,,,,,
4366,LEADERSHIP & ORGANIZATION DEVELOPMENT JOURNAL,"3,100",3.242,0.00197,British journal of nursing (Mark Allen Publishing),"Collegian (Royal College of Nursing, Australia)",Contemporary nurse,Critical care nursing clinics of North America,Current opinion in obstetrics & gynecology,Journal of dentistry,The western journal of emergency medicine,Nursing standard (Royal College of Nursing (Great Britain) : 1987),,
4368,VISUAL NEUROSCIENCE,"2,484",3.241,0.0012,Visual neuroscience,,,,,,,,,
4371,Animal,"10,396",3.24,0.00949,Animal : an international journal of animal bioscience,,,,,,,,,
4371,Health Promotion and Chronic Disease Prevention in Canada-Research Policy and Practice,597,3.24,0.00167,"Health promotion and chronic disease prevention in Canada : research, policy and practice",,,,,,,,,
4371,JOURNAL OF APPLIED GENETICS,"1,878",3.24,0.00177,Journal of applied genetics,,,,,,,,,
4371,JOURNAL OF WORLD PREHISTORY,913,3.24,0.00133,Journal of world prehistory,,,,,,,,,
4377,Reproductive Medicine and Biology,"1,014",3.239,0.0016,Reproductive medicine and biology,,,,,,,,,
4377,VASCULAR MEDICINE,"2,270",3.239,0.00291,"Vascular medicine (London, England)",,,,,,,,,
4377,YEAST,"4,851",3.239,0.00217,"Yeast (Chichester, England)",,,,,,,,,
4380,GENERAL HOSPITAL PSYCHIATRY,"7,175",3.238,0.00605,General hospital psychiatry,,,,,,,,,
4380,GENERAL HOSPITAL PSYCHIATRY,"7,175",3.238,0.00605,General hospital psychiatry,,,,,,,,,
4380,SCIENTOMETRICS,"15,515",3.238,0.01358,Scientometrics,,,,,,,,,
4380,SCIENTOMETRICS,"15,515",3.238,0.01358,Scientometrics,,,,,,,,,
4384,CHINESE JOURNAL OF PHYSICS,"3,873",3.237,0.0041,Journal of physics. Condensed matter : an Institute of Physics journal,,,,,,,,,
4386,ATHEROSCLEROSIS SUPPLEMENTS,849,3.235,0.00108,Atherosclerosis. Supplements,,,,,,,,,
4388,BMC Palliative Care,"2,800",3.234,0.00523,BMC palliative care,,,,,,,,,
4388,BMC Palliative Care,"2,800",3.234,0.00523,BMC palliative care,,,,,,,,,
4388,PARASITOLOGY,"12,276",3.234,0.00793,ISRN parasitology,Parasitology,,,,,,,,
4391,Conservation Science and Practice,489,3.233,0.00102,Conservation science and practice,,,,,,,,,
4392,EXPERIMENTAL THERMAL AND FLUID SCIENCE,"14,820",3.232,0.01484,"Science (New York, N.Y.)",,,,,,,,,
4393,Cardiovascular Toxicology,"1,772",3.231,0.00169,Cardiovascular toxicology,,,,,,,,,
4393,Clinical Lymphoma Myeloma & Leukemia,"3,593",3.231,0.00628,British journal of haematology,"Clinical lymphoma, myeloma & leukemia",Critical reviews in immunology,Expert review of hematology,Frontiers in immunology,Journal of clinical pathology,Seminars in musculoskeletal radiology,Seminars in oncology,Clinical lymphoma & myeloma,
4393,JOURNAL OF HEALTH PSYCHOLOGY,"7,791",3.231,0.00845,Journal of health psychology,,,,,,,,,
4396,ENGINEERING OPTIMIZATION,"3,839",3.23,0.00301,SIAM journal on optimization : a publication of the Society for Industrial and Applied Mathematics,,,,,,,,,
4396,International Review of Neurobiology,"3,764",3.23,0.00377,International review of neurobiology,,,,,,,,,
4396,RESEARCH IN DEVELOPMENTAL DISABILITIES,"10,544",3.23,0.0094,Research in developmental disabilities,,,,,,,,,
4399,Cultural Diversity & Ethnic Minority Psychology,"4,042",3.229,0.00433,Annual review of nursing research,Archivos argentinos de pediatria,Current opinion in psychology,International journal of environmental research and public health,International journal of psychology : Journal international de psychologie,Journal international de bioethique et d'ethique des sciences,Journal of medical imaging and radiation sciences,Journal of transcultural nursing : official journal of the Transcultural Nursing Society,Medical decision making : an international journal of the Society for Medical Decision Making,Medical teacher
4401,Cartography and Geographic Information Science,"1,518",3.227,0.00143,Cartography and geographic information science,,,,,,,,,
4402,INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY,"46,641",3.226,0.0398,"The International journal, advanced manufacturing technology",,,,,,,,,
4402,Psychological Trauma-Theory Research Practice and Policy,"3,871",3.226,0.0057,"Psychological trauma : theory, research, practice and policy",,,,,,,,,
4404,Clinical Breast Cancer,"3,803",3.225,0.00621,Clinical breast cancer,,,,,,,,,
4404,DRUG DEVELOPMENT AND INDUSTRIAL PHARMACY,"8,454",3.225,0.00462,"Pharmacy (Basel, Switzerland)",,,,,,,,,
4404,JOURNAL OF COGNITIVE NEUROSCIENCE,"18,157",3.225,0.01179,Journal of cognitive neuroscience,,,,,,,,,
4404,JOURNAL OF COGNITIVE NEUROSCIENCE,"18,157",3.225,0.01179,Journal of cognitive neuroscience,,,,,,,,,
4404,OECOLOGIA,"37,835",3.225,0.01522,Oecologia,,,,,,,,,
4413,ELECTROANALYSIS,"13,199",3.223,0.00775,Electroanalysis,,,,,,,,,
4413,JOURNAL OF TEXTURE STUDIES,"2,716",3.223,0.00117,Journal of texture studies,,,,,,,,,
4413,Reproductive Health,"5,442",3.223,0.01064,Clinical medicine insights. Reproductive health,Reproductive health,,,,,,,,
4413,Reproductive Health,"5,442",3.223,0.01064,Clinical medicine insights. Reproductive health,Reproductive health,,,,,,,,
4418,Eating Disorders,"1,655",3.222,0.0013,Eating disorders,,,,,,,,,
4418,Eating Disorders,"1,655",3.222,0.0013,Eating disorders,,,,,,,,,
4418,Kidney Diseases,515,3.222,0.00135,"Kidney diseases (Basel, Switzerland)",,,,,,,,,
4418,PSYCHIATRY RESEARCH,"32,778",3.222,0.0375,Psychiatry research. Neuroimaging,,,,,,,,,
4418,PSYCHIATRY RESEARCH,"32,778",3.222,0.0375,Psychiatry research. Neuroimaging,,,,,,,,,
4424,ENVIRONMENT DEVELOPMENT AND SUSTAINABILITY,"4,266",3.219,0.0029,Sustainability,"Sustainability (New Rochelle, N.Y.)",,,,,,,,
4424,SUPERCONDUCTOR SCIENCE & TECHNOLOGY,"9,253",3.219,0.01082,Journal of physics. Condensed matter : an Institute of Physics journal,"Proceedings of the Japan Academy. Series B, Physical and biological sciences",Proceedings of the National Academy of Sciences of the United States of America,Reports on progress in physics. Physical Society (Great Britain),"Science (New York, N.Y.)",Nature,Physical review letters,,,
4428,MUSCLE & NERVE,"15,760",3.217,0.01252,Annals of plastic surgery,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,Clinics in sports medicine,Comprehensive Physiology,European journal of applied physiology,Exercise and sport sciences reviews,Journal of neurophysiology,Middle East African journal of ophthalmology,"Philosophical transactions of the Royal Society of London. Series B, Biological sciences",Progress in neurobiology
4430,Aquaculture Reports,"1,080",3.216,0.0015,Aquaculture reports,,,,,,,,,
4430,DIGESTION,"3,509",3.216,0.00263,Digestion,,,,,,,,,
4430,ENVIRONMENTAL AND MOLECULAR MUTAGENESIS,"4,142",3.216,0.00263,Mutagenesis,,,,,,,,,
4430,JOURNAL OF ARCHAEOLOGICAL SCIENCE,"17,761",3.216,0.01111,Journal of archaeological science,,,,,,,,,
4430,JOURNAL OF ARCHAEOLOGICAL SCIENCE,"17,761",3.216,0.01111,Journal of archaeological science,,,,,,,,,
4437,ECOHYDROLOGY & HYDROBIOLOGY,920,3.215,0.0009,Bulletin of mathematical biology,Ground water,Journal of environmental quality,Oecologia,PloS one,The New phytologist,The Science of the total environment,Water resources research,Brazilian journal of biology = Revista brasleira de biologia,
4437,JOURNAL OF APPLIED PHYCOLOGY,"13,810",3.215,0.00793,Journal of applied phycology,,,,,,,,,
4437,JOURNAL OF COMPARATIVE NEUROLOGY,"32,741",3.215,0.01146,BMC neurology,Neurology. Genetics,"Neurologia (Barcelona, Spain)",Current treatment options in neurology,Nature reviews. Neurology,,,,,
4441,JOURNAL OF AGING AND HEALTH,"4,467",3.213,0.00418,Health,"Health (London, England : 1997)",,,,,,,,
4442,INTERNATIONAL JOURNAL OF PHYTOREMEDIATION,"4,611",3.212,0.00318,International journal of phytoremediation,,,,,,,,,
4442,SIAM JOURNAL ON NUMERICAL ANALYSIS,"14,643",3.212,0.01302,SIAM journal on numerical analysis,,,,,,,,,
4444,JOURNAL OF EPIDEMIOLOGY,"4,219",3.211,0.00585,Journal of epidemiology,,,,,,,,,
4445,Neurocritical Care,"5,603",3.21,0.00642,Neurocritical care,,,,,,,,,
4445,QJM-AN INTERNATIONAL JOURNAL OF MEDICINE,"7,086",3.21,0.00355,QJM : monthly journal of the Association of Physicians,,,,,,,,,
4448,ACTA NEUROLOGICA SCANDINAVICA,"8,457",3.209,0.00623,Acta neurologica Scandinavica. Supplementum,,,,,,,,,
4448,BIOFOULING,"5,521",3.209,0.00286,Biofouling,,,,,,,,,
4448,BJPsych Open,"1,155",3.209,0.00337,BJPsych open,,,,,,,,,
4448,BJPsych Open,"1,155",3.209,0.00337,BJPsych open,,,,,,,,,
4452,HEARING RESEARCH,"11,475",3.208,0.01019,Hearing research,,,,,,,,,
4455,JOURNAL OF PHYSICS D-APPLIED PHYSICS,"48,515",3.207,0.03715,Journal of physics D: Applied physics,,,,,,,,,
4455,Journal of Biophotonics,"5,054",3.207,0.00759,Journal of biophotonics,,,,,,,,,
4457,APMIS,"5,007",3.205,0.00402,"APMIS : acta pathologica, microbiologica, et immunologica Scandinavica",,,,,,,,,
4457,International Journal of Multimedia Information Retrieval,294,3.205,0.0004,International journal of multimedia information retrieval,,,,,,,,,
4462,Games for Health Journal,"1,278",3.204,0.00181,Games for health journal,,,,,,,,,
4463,AFRICAN AFFAIRS,"2,102",3.203,0.00308,African affairs,,,,,,,,,
4463,Conservation & Society,"1,386",3.203,0.00183,Bioscience,F1000Research,International reviews of immunology,Microbial biotechnology,Nature communications,PeerJ,"Philosophical transactions of the Royal Society of London. Series B, Biological sciences",Saudi journal of biological sciences,Conservation biology : the journal of the Society for Conservation Biology,
4465,JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION,"6,607",3.202,0.00326,Journal of the American Water Resources Association,,,,,,,,,
4466,PATHOLOGY & ONCOLOGY RESEARCH,"3,694",3.201,0.00359,American journal of clinical pathology,Annales de pathologie,Human pathology,"Methods in molecular biology (Clifton, N.J.)",Revista espanola de patologia : publicacion oficial de la Sociedad Espanola de Anatomia Patologica y de la Sociedad Espanola de Citologia,Pathology,Journal of clinical pathology,,,
4467,INTERNATIONAL JOURNAL OF WILDLAND FIRE,"5,646",3.2,0.00396,International journal of wildland fire,,,,,,,,,
4467,JOURNAL OF APPLIED GERONTOLOGY,"2,676",3.2,0.00264,Journal of applied gerontology : the official journal of the Southern Gerontological Society,,,,,,,,,
4467,JOURNAL OF CRIMINAL LAW & CRIMINOLOGY,"2,110",3.2,0.00076,Australian dental journal,Current neurology and neuroscience reports,Current opinion in psychiatry,"Einstein (Sao Paulo, Brazil)",Enfermeria clinica,Harvard review of psychiatry,International journal of offender therapy and comparative criminology,Nature human behaviour,The International journal on drug policy,"Wiadomosci lekarskie (Warsaw, Poland : 1960)"
4467,Risk Management and Healthcare Policy,945,3.2,0.00177,Risk management and healthcare policy,,,,,,,,,
4467,Risk Management and Healthcare Policy,945,3.2,0.00177,Risk management and healthcare policy,,,,,,,,,
4474,HEALTH COMMUNICATION,"6,101",3.198,0.00823,Journal of health communication,,,,,,,,,
4475,Mental Health and Physical Activity,983,3.197,0.00118,Mental health and physical activity,,,,,,,,,
4476,JOURNAL OF MOLECULAR STRUCTURE,"31,008",3.196,0.01801,Journal of molecular structure,,,,,,,,,
4478,Human Resources for Health,"3,161",3.192,0.00536,Human resources for health,,,,,,,,,
4478,International Journal for Equity in Health,"5,920",3.192,0.01093,International journal for equity in health,,,,,,,,,
4481,JOURNAL OF PEDIATRIC PSYCHOLOGY,"8,627",3.191,0.00571,Journal of pediatric psychology,,,,,,,,,
4482,PHOTOSYNTHETICA,"4,886",3.189,0.00285,Photosynthetica,,,,,,,,,
4484,EUROPEAN JOURNAL OF HISTOCHEMISTRY,"1,401",3.188,0.00095,European journal of histochemistry : EJH,,,,,,,,,
4484,JOURNAL OF CONTAMINANT HYDROLOGY,"5,864",3.188,0.00305,Journal of contaminant hydrology,,,,,,,,,
4486,CURRENT PROBLEMS IN CANCER,"1,111",3.187,0.00194,Current problems in cancer,,,,,,,,,
4486,JOURNAL OF ADVANCED NURSING,"23,214",3.187,0.01184,Journal of advanced nursing,,,,,,,,,
4486,JOURNAL OF ADVANCED NURSING,"23,214",3.187,0.01184,Journal of advanced nursing,,,,,,,,,
4489,CATALYSIS LETTERS,"14,375",3.186,0.00766,Catalysis letters,,,,,,,,,
4489,Health and Quality of Life Outcomes,"12,375",3.186,0.0117,Health and quality of life outcomes,,,,,,,,,
4489,Health and Quality of Life Outcomes,"12,375",3.186,0.0117,Health and quality of life outcomes,,,,,,,,,
4493,Health Information Management Journal,541,3.185,0.00054,Health information management : journal of the Health Information Management Association of Australia,,,,,,,,,
4493,Health Information Management Journal,541,3.185,0.00054,Health information management : journal of the Health Information Management Association of Australia,,,,,,,,,
4495,EPJ Data Science,928,3.184,0.00269,EPJ data science,,,,,,,,,
4495,EPJ Data Science,928,3.184,0.00269,EPJ data science,,,,,,,,,
4495,EcoHealth,"2,757",3.184,0.00345,EcoHealth,,,,,,,,,
4495,JOURNAL OF THE ATMOSPHERIC SCIENCES,"31,118",3.184,0.01711,Journal of the atmospheric sciences,,,,,,,,,
4495,SEIZURE-EUROPEAN JOURNAL OF EPILEPSY,"8,044",3.184,0.01095,Seizure,,,,,,,,,
4500,EUROPEAN JOURNAL OF PEDIATRICS,"9,989",3.183,0.00871,European journal of pediatrics,,,,,,,,,
4500,Pain Practice,"3,187",3.183,0.00375,Pain practice : the official journal of World Institute of Pain,,,,,,,,,
4503,Carbon Management,"1,278",3.182,0.0009,Carbon management,,,,,,,,,
4503,Carbon Management,"1,278",3.182,0.0009,Carbon management,,,,,,,,,
4503,Insect Conservation and Diversity,"1,815",3.182,0.00207,Insect conservation and diversity,,,,,,,,,
4503,MUSICAE SCIENTIAE,"1,069",3.182,0.00125,Musicae scientiae : the journal of the European Society for the Cognitive Sciences of Music,,,,,,,,,
4508,JOURNAL OF THE NEUROLOGICAL SCIENCES,"22,390",3.181,0.0185,Journal of the neurological sciences,,,,,,,,,
4509,HIV MEDICINE,"2,926",3.18,0.00544,HIV medicine,,,,,,,,,
4509,JOURNAL OF THE MEDICAL LIBRARY ASSOCIATION,"1,762",3.18,0.00263,Journal of the Medical Library Association : JMLA,,,,,,,,,
4513,Heart Failure Clinics,"1,324",3.179,0.00175,Heart failure clinics,,,,,,,,,
4516,Communication & Sport,792,3.178,0.00099,Developmental medicine and child neurology,Evidence report/technology assessment,Global health promotion,Health promotion international,International emergency nursing,Journal of clinical nursing,Journal of general internal medicine,PloS one,Seminars in cell & developmental biology,The Journal of experimental biology
4516,HYDROGEOLOGY JOURNAL,"8,696",3.178,0.00558,Hydrogeology journal,,,,,,,,,
4520,JOURNAL OF NURSING SCHOLARSHIP,"4,200",3.176,0.00378,Journal of nursing scholarship : an official publication of Sigma Theta Tau International Honor Society of Nursing,,,,,,,,,
4520,JOURNAL OF NURSING SCHOLARSHIP,"4,200",3.176,0.00378,Journal of nursing scholarship : an official publication of Sigma Theta Tau International Honor Society of Nursing,,,,,,,,,
4523,IEEE PERVASIVE COMPUTING,"2,038",3.175,0.0013,IEEE pervasive computing,,,,,,,,,
4524,JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY,"14,807",3.174,0.00795,Bio/technology (Nature Publishing Company),BMC biotechnology,,,,,,,,
4525,ACADEMIC RADIOLOGY,"7,316",3.173,0.0088,Academic radiology,,,,,,,,,
4526,Frontiers in Zoology,"2,952",3.172,0.00351,Frontiers in zoology,,,,,,,,,
4526,JOURNAL OF HUMAN GENETICS,"5,269",3.172,0.00685,Journal of human genetics,,,,,,,,,
4526,Policing & Society,"1,991",3.172,0.00227,American journal of public health,CNS spectrums,Criminal behaviour and mental health : CBMH,International journal of environmental research and public health,Irish journal of psychological medicine,JAMA network open,Journal of the International AIDS Society,"Occupational medicine (Oxford, England)",The British journal of general practice : the journal of the Royal College of General Practitioners,The British journal of sociology
4526,Women and Birth,"2,771",3.172,0.00489,Women and birth : journal of the Australian College of Midwives,,,,,,,,,
4526,Women and Birth,"2,771",3.172,0.00489,Women and birth : journal of the Australian College of Midwives,,,,,,,,,
4532,CHINESE JOURNAL OF CHEMICAL ENGINEERING,"6,469",3.171,0.00619,Chinese journal of chemical engineering,,,,,,,,,
4532,Ecosphere,"10,222",3.171,0.02177,"Ecosphere (Washington, D.C)",,,,,,,,,
4532,Foodborne Pathogens and Disease,"4,915",3.171,0.00433,Foodborne pathogens and disease,,,,,,,,,
4532,POLYMER COMPOSITES,"12,745",3.171,0.00853,Polymer composites,,,,,,,,,
4536,JOURNAL OF BIOMEDICAL OPTICS,"16,008",3.17,0.01273,Journal of biomedical optics,,,,,,,,,
4537,ANIMAL GENETICS,"4,848",3.169,0.00307,Animal genetics,,,,,,,,,
4537,BMC BIOINFORMATICS,"43,420",3.169,0.04069,BMC bioinformatics,,,,,,,,,
4537,Frontiers in Human Neuroscience,"25,026",3.169,0.03352,Frontiers in human neuroscience,,,,,,,,,
4537,JOURNAL OF THE AMERICAN COLLEGE OF NUTRITION,"5,976",3.169,0.00257,Journal of the American College of Nutrition,,,,,,,,,
4537,Natural Hazards Review,"2,006",3.169,0.00131,Natural hazards review,,,,,,,,,
4537,Natural Hazards Review,"2,006",3.169,0.00131,Natural hazards review,,,,,,,,,
4537,SURFACE ENGINEERING,"3,516",3.169,0.00201,"Engineering (Beijing, China)",,,,,,,,,
