5954,Channels,"1,599",,2.581,0.001960,"Channels (Austin, Tex.)"
5961,Mathematical Geosciences,"1,506",,2.576,0.001720,Mathematical geosciences
5967,Energy Efficiency,"1,998",,2.574,0.002580,Energy efficiency
5975,INTERNATIONAL JOURNAL OF COLORECTAL DISEASE,"8,097",,2.571,0.008470,International journal of colorectal disease
5979,IEEE TRANSACTIONS ON NANOTECHNOLOGY,"4,140",,2.570,0.004100,IEEE transactions on nanotechnology
5979,Clinical Respiratory Journal,"2,225",,2.570,0.004730,Journal (Indiana Dental Association),American Industrial Hygiene Association journal
5979,Neuropsychiatric Disease and Treatment,"8,303",,2.570,0.013630,Neuropsychiatric disease and treatment
5986,JOURNAL OF SYSTEMATIC PALAEONTOLOGY,"1,706",,2.566,0.002390,Journal of systematic palaeontology
5986,EUROPEAN JOURNAL OF GASTROENTEROLOGY & HEPATOLOGY,"7,696",,2.566,0.008460,European journal of gastroenterology & hepatology,"European journal of obstetrics, gynecology, and reproductive biology","Future oncology (London, England)",Gastroenterology,Gastrointestinal endoscopy,Surgical oncology,World journal of gastroenterology,Journal of gastroenterology
5986,MRS Communications,"2,025",,2.566,0.004020,MRS communications
5994,CONFLICT MANAGEMENT AND PEACE SCIENCE,"1,496",,2.563,0.002900,"Science (New York, N.Y.)"
5994,BMC BIOTECHNOLOGY,"4,285",,2.563,0.003620,BMC biotechnology
6001,Applied Health Economics and Health Policy,"1,726",,2.561,0.003070,Applied health economics and health policy
6010,CLINICAL AND EXPERIMENTAL PHARMACOLOGY AND PHYSIOLOGY,"7,122",,2.557,0.004050,BMC physiology,Physiologie (Bucarest),Nephron. Physiology,"Physiology (Bethesda, Md.)"
6014,Disability and Health Journal,"2,139",,2.554,0.004030,Disability and health journal
6014,Disability and Health Journal,"2,139",,2.554,0.004030,Disability and health journal
6016,Wood Material Science & Engineering,703,,2.553,0.000540,"Advanced materials (Deerfield Beach, Fla.)",Applied microbiology and biotechnology,Biomacromolecules,Chest,"Molecules (Basel, Switzerland)",Nature,Recent patents on nanotechnology,Scientific reports,The New phytologist,Vision research
6020,ENVIRONMENTAL FLUID MECHANICS,"1,724",,2.551,0.002050,"Environmental fluid mechanics (Dordrecht, Netherlands : 2001)"
6027,JOURNAL OF APPLIED PHYSICS,"164,247",,2.546,0.068470,Journal of applied physics
6027,MAGNETIC RESONANCE IMAGING,"8,690",,2.546,0.007870,Magnetic resonance imaging
6036,JOURNAL OF MARINE SYSTEMS,"7,796",,2.542,0.005240,Journal of marine systems : journal of the European Association of Marine Sciences and Techniques
6036,JOURNAL OF RESEARCH IN READING,"1,610",,2.542,0.001670,Journal of research in reading
6038,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-APPLIED,"2,877",,2.541,0.002260,Journal of experimental psychology. Applied
6038,Review of European Comparative & International Environmental Law,643,,2.541,0.000990,"BioDrugs : clinical immunotherapeutics, biopharmaceuticals and gene therapy",Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,Herzschrittmachertherapie & Elektrophysiologie,International journal of general medicine,Journal of nuclear cardiology : official publication of the American Society of Nuclear Cardiology,Medecine et maladies infectieuses,The Cochrane database of systematic reviews,"The International journal of angiology : official publication of the International College of Angiology, Inc",JBI database of systematic reviews and implementation reports
6042,NETWORKS & SPATIAL ECONOMICS,"1,584",,2.538,0.001700,BMC bioinformatics,BMC systems biology,International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,Nature communications,Neural computation,Physical review letters,PloS one,Scientific reports,"Sensors (Basel, Switzerland)"
6042,Asia-Pacific Psychiatry,774,,2.538,0.001050,Asia-Pacific psychiatry : official journal of the Pacific Rim College of Psychiatrists
6048,Journal of Genetic Counseling,"3,064",,2.537,0.004500,Journal of genetic counseling
6048,Journal of Genetic Counseling,"3,064",,2.537,0.004500,Journal of genetic counseling
6056,RESEARCH IN VETERINARY SCIENCE,"8,494",,2.534,0.005630,Research in veterinary science
6056,PATHOLOGY INTERNATIONAL,"3,592",,2.534,0.002510,Pathology international
6059,Journal of BUON,"3,244",,2.533,0.003700,Journal of B.U.ON. : official journal of the Balkan Union of Oncology
6059,PHARMACOGENOMICS,"4,424",,2.533,0.003650,Pharmacogenomics
6065,Microfluidics and Nanofluidics,"5,865",,2.529,0.005160,Microfluidics and nanofluidics
6065,PHYSICAL REVIEW E,"107,073",,2.529,0.081040,Physical review. E
6075,Entropy,"13,417",,2.524,0.019390,"Entropy (Basel, Switzerland)"
6080,Cancer Genetics,"1,569",,2.523,0.002480,Cancer genetics
6083,Systematic Reviews,"7,616",,2.522,0.019400,Systematic reviews
6089,Musculoskeletal Science and Practice,953,,2.520,0.002220,Musculoskeletal science & practice
6089,EUROPEAN JOURNAL OF CANCER CARE,"4,547",,2.520,0.006590,European journal of cancer care
6094,JOURNAL OF MOLECULAR GRAPHICS & MODELLING,"9,768",,2.518,0.003520,Journal of molecular graphics & modelling,Journal of molecular graphics
6097,Heritage Science,"1,017",,2.517,0.001790,Heritage science
6111,JOURNAL OF THE WORLD AQUACULTURE SOCIETY,"4,051",,2.512,0.001500,Journal of the World Aquaculture Society
6111,INTERNATIONAL DENTAL JOURNAL,"3,063",,2.512,0.001670,International dental journal
6133,LEARNED PUBLISHING,851,,2.506,0.001350,Learned publishing : journal of the Association of Learned and Professional Society Publishers
6133,Journal of Chemistry,"6,130",,2.506,0.005700,Journal of chemistry
6133,CANCER CAUSES & CONTROL,"8,510",,2.506,0.006780,Annals of oncology : official journal of the European Society for Medical Oncology,Cancer epidemiology,"Cancer epidemiology, biomarkers & prevention : a publication of the American Association for Cancer Research, cosponsored by the American Society of Preventive Oncology",Critical reviews in clinical laboratory sciences,European journal of public health,Genes & development,Nutricion hospitalaria,Oral oncology,The Lancet. Global health,The Surgical clinics of North America
6140,PEDIATRIC RADIOLOGY,"7,867",,2.505,0.007160,Pediatric radiology
6146,EUROPEAN ARCHIVES OF OTO-RHINO-LARYNGOLOGY,"13,026",,2.503,0.014780,European archives of oto-rhino-laryngology. Supplement,European archives of oto-rhino-laryngology : official journal of the European Federation of Oto-Rhino-Laryngological Societies (EUFOS) : affiliated with the German Society for Oto-Rhino-Laryngology - Head and Neck Surgery
6153,AJIDD-American Journal on Intellectual and Developmental Disabilities,"1,427",,2.500,0.001530,Intellectual and developmental disabilities
6153,International Journal of Stem Cells,688,,2.500,0.000750,International journal of stem cells
6153,American Journal of Hospice & Palliative Medicine,"3,368",,2.500,0.004780,Annals of internal medicine,Digestive diseases and sciences,Expert review of anti-infective therapy,Palliative & supportive care,The American journal of hospice & palliative care,The Medical clinics of North America,Journal of pain and symptom management,Journal of palliative medicine
6153,PSYCHOMETRIKA,"14,950",,2.500,0.007630,Psychometrika
6153,Organogenesis,"1,177",,2.500,0.000580,Organogenesis
6176,Local Environment,"2,976",,2.496,0.003130,Local environment
6176,JOURNAL OF POROUS MATERIALS,"3,875",,2.496,0.002880,Nature materials,"Materials (Basel, Switzerland)"
6179,INORGANIC CHEMISTRY COMMUNICATIONS,"7,567",,2.495,0.004590,Inorganic chemistry communications
6187,Medicina Intensiva,"1,177",,2.491,0.001470,Medicina intensiva
6187,Language Policy,740,,2.491,0.001010,Language policy
6194,GEOLOGICAL JOURNAL,"3,928",,2.489,0.004040,American Industrial Hygiene Association journal,Journal of the South Carolina Medical Association (1975)
6200,CRYOBIOLOGY,"5,506",,2.487,0.002800,Cryobiology
6200,BIOCHEMISTRY-MOSCOW,"5,435",,2.487,0.004340,Biochemistry. Biokhimiia
6200,GENESIS,"4,396",,2.487,0.003660,"Genesis (New York, N.Y. : 2000)"
6200,METEORITICS & PLANETARY SCIENCE,"7,049",,2.487,0.006950,"Geosphere (Boulder, Colo.)","Life (Basel, Switzerland)",Uchu Seibutsu Kagaku,"Science (New York, N.Y.)",Nature
6210,Saudi Journal of Gastroenterology,"1,373",,2.485,0.001560,Saudi journal of gastroenterology : official journal of the Saudi Gastroenterology Association
6211,International Journal of Speech-Language Pathology,"1,853",,2.484,0.001830,International journal of speech-language pathology
6214,JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES A-STATISTICS IN SOCIETY,"4,232",,2.483,0.004930,"Journal of the Royal Statistical Society. Series A, (Statistics in Society)"
6223,Proteome Science,"1,181",,2.480,0.000660,Proteome science
6229,ACTA HISTOCHEMICA,"2,900",,2.479,0.002520,Acta histochemica. Supplementband
6229,International Journal of Environmental Research,"2,032",,2.479,0.001400,International journal of environmental research
6229,JOURNAL OF HISTOCHEMISTRY & CYTOCHEMISTRY,"8,012",,2.479,0.002530,"Biomedical research (Tokyo, Japan)",British journal of pharmacology,International review of connective tissue research,"Methods in molecular biology (Clifton, N.J.)",Seminars in diagnostic pathology,The journal of histochemistry and cytochemistry : official journal of the Histochemistry Society,Virchows Archiv : an international journal of pathology,European journal of histochemistry : EJH
6243,BRAZILIAN JOURNAL OF MICROBIOLOGY,"6,385",,2.476,0.004430,Brazilian journal of microbiology : [publication of the Brazilian Society for Microbiology]
6244,JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY,"6,727",,2.475,0.003100,Journal of neuropsychology,Neuropsychology
6248,BMC Neurology,"8,249",,2.474,0.010680,BMC neurology
6250,International Health,"1,298",,2.473,0.003020,International health
6262,Food Science of Animal Resources,280,,2.471,0.000380,Food science of animal resources
6262,LABORATORY ANIMALS,"3,152",,2.471,0.001770,Laboratory animals
6262,JOM,"13,389",,2.471,0.011700,Journal of maps,Journal of osteopathic medicine,Journal of oral microbiology
6273,JOURNAL OF THE EXPERIMENTAL ANALYSIS OF BEHAVIOR,"4,719",,2.468,0.001640,Journal of the experimental analysis of behavior
6273,IEEE PHOTONICS TECHNOLOGY LETTERS,"17,260",,2.468,0.016400,IEEE photonics technology letters : a publication of the IEEE Laser and Electro-optics Society
6273,JOURNAL OF QUANTITATIVE SPECTROSCOPY & RADIATIVE TRANSFER,"12,823",,2.468,0.011110,AAPS PharmSciTech,Analytical methods : advancing methods and applications,Food chemistry,Journal of food and drug analysis,Journal of visualized experiments : JoVE,"Nanomedicine : nanotechnology, biology, and medicine","Spectrochimica acta. Part A, Molecular and biomolecular spectroscopy",Trends in biotechnology,The Analyst
6281,JOURNAL OF CHEMOMETRICS,"4,639",,2.467,0.001860,Journal of chemometrics
6286,International Journal of General Medicine,"1,765",,2.466,0.001910,International journal of general medicine
6288,ECOLOGICAL ENTOMOLOGY,"5,331",,2.465,0.003220,Ecological entomology
6288,Diversity-Basel,"2,326",,2.465,0.002800,Diversity
6291,Philosophy Ethics and Humanities in Medicine,412,,2.464,0.000450,BMC medicine,Medicine
6297,BMC Medical Education,"8,400",,2.463,0.014170,BMC medical education
6297,BMC Medical Education,"8,400",,2.463,0.014170,BMC medical education
6303,INDIAN JOURNAL OF MICROBIOLOGY,"2,118",,2.461,0.001100,Indian journal of microbiology
6307,EXPERIMENTAL LUNG RESEARCH,"1,567",,2.459,0.001100,Experimental lung research
6307,VETERINARY RESEARCH COMMUNICATIONS,"2,203",,2.459,0.000780,Veterinary research communications
6320,TETRAHEDRON,"45,772",,2.457,0.018550,Tetrahedron
6323,Biointerphases,"2,233",,2.456,0.002370,Biointerphases
6324,EURASIP Journal on Wireless Communications and Networking,"4,339",,2.455,0.005060,EURASIP journal on wireless communications and networking
6333,Global Health-Science and Practice,"1,225",,2.453,0.003810,"Global health, science and practice"
6333,Progress in Brain Research,"9,061",,2.453,0.005000,Progress in brain research
6346,Information Technology & Tourism,527,,2.449,0.000560,Current oncology reports,Der Internist,Handbook of clinical neurology,Infectious disease clinics of North America,International journal of occupational and environmental health,"Medical archives (Sarajevo, Bosnia and Herzegovina)",Methods of information in medicine,Perspectives in health information management,Studies in health technology and informatics,Technology and health care : official journal of the European Society for Engineering and Medicine
6347,Chinese Optics Letters,"2,898",,2.448,0.003070,Chinese optics letters : COL
6347,CANADIAN JOURNAL OF PUBLIC HEALTH-REVUE CANADIENNE DE SANTE PUBLIQUE,"3,696",,2.448,0.003030,Canadian journal of public health = Revue canadienne de sante publique
6347,Clinical Pharmacology in Drug Development,"1,173",,2.448,0.002260,Clinical pharmacology in drug development
6362,INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY,"10,187",,2.444,0.006270,International journal of quantum chemistry
6367,OPTIK,"21,773",,2.443,0.021850,Optik
6371,MINIMALLY INVASIVE THERAPY & ALLIED TECHNOLOGIES,"1,319",,2.442,0.001060,BJU international,Best practice & research. Clinical obstetrics & gynaecology,Clinics in perinatology,Der Ophthalmologe : Zeitschrift der Deutschen Ophthalmologischen Gesellschaft,International orthopaedics,Journal of bodywork and movement therapies,"Lancet (London, England)",Neurocirugia (English Edition),Periodontology 2000,World neurosurgery
6373,Journal of Otolaryngology-Head & Neck Surgery,"2,765",,2.441,0.002780,Current allergy and asthma reports,JAMA,JAMA otolaryngology-- head & neck surgery,Journal of voice : official journal of the Voice Foundation,Medscape journal of medicine,"Otology & neurotology : official publication of the American Otological Society, American Neurotology Society [and] European Academy of Otology and Neurotology",The Laryngoscope,Otolaryngology--head and neck surgery : official journal of American Academy of Otolaryngology-Head and Neck Surgery
6378,OPERATIVE DENTISTRY,"4,382",,2.440,0.002970,Operative dentistry
6378,Psychogeriatrics,"1,252",,2.440,0.001800,Psychogeriatrics : the official journal of the Japanese Psychogeriatric Society
6388,JOURNAL OF VESTIBULAR RESEARCH-EQUILIBRIUM & ORIENTATION,"1,695",,2.435,0.001800,HNO,Journal of vestibular research : equilibrium & orientation,Neurologic clinics,The Veterinary clinics of North America. Small animal practice,Advances in oto-rhino-laryngology,Handbook of clinical neurology,Seminars in neurology
6388,European Journal of Obstetrics & Gynecology and Reproductive Biology,"13,650",,2.435,0.013040,Acta obstetricia et gynecologica Scandinavica,American journal of obstetrics and gynecology,Anesthesiology clinics,Cell host & microbe,Maturitas,Reproductive biomedicine online,"The journal of maternal-fetal & neonatal medicine : the official journal of the European Association of Perinatal Medicine, the Federation of Asia and Oceania Perinatal Societies, the International Society of Perinatal Obstetricians","European journal of obstetrics, gynecology, and reproductive biology"
6396,Theoretical Biology and Medical Modelling,"1,016",,2.432,0.000920,Theoretical biology & medical modelling
6396,PACIFIC REVIEW,"1,261",,2.432,0.002240,Health behavior and policy review,Health care financing review
6398,ASSISTIVE TECHNOLOGY,"1,026",,2.431,0.000750,Assistive technology : the official journal of RESNA
6407,JOURNAL OF DIFFERENTIAL EQUATIONS,"20,676",,2.430,0.037100,Journal of differential equations
6409,SOFT MATERIALS,676,,2.429,0.000450,Soft materials
6410,POLYMER ENGINEERING AND SCIENCE,"13,613",,2.428,0.003350,"Science (New York, N.Y.)"
6417,Discrete and Continuous Dynamical Systems-Series S,"1,423",,2.425,0.002520,Discrete and continuous dynamical systems. Series B
6419,CURRENT EYE RESEARCH,"6,799",,2.424,0.006010,Current eye research
6428,Biology Open,"4,021",,2.422,0.008530,Biology open
6428,FISHERIES RESEARCH,"11,049",,2.422,0.009120,Fisheries research
6428,British Journal of Politics & International Relations,"1,642",,2.422,0.003140,Canadian Association of Radiologists journal = Journal l'Association canadienne des radiologistes,European journal of epidemiology,"Health economics, policy, and law",Medical humanities,PloS one,Social science & medicine (1982),The American psychologist,The British journal of sociology
6432,Child Indicators Research,"1,741",,2.420,0.002270,Child indicators research
6434,DENTOMAXILLOFACIAL RADIOLOGY,"3,814",,2.419,0.003000,Dento maxillo facial radiology
6434,RAPID COMMUNICATIONS IN MASS SPECTROMETRY,"13,747",,2.419,0.007920,Rapid communications in mass spectrometry : RCM
6439,JOURNAL OF MICROELECTROMECHANICAL SYSTEMS,"6,838",,2.417,0.004090,"Journal of microelectromechanical systems : a joint IEEE and ASME publication on microstructures, microactuators, microsensors, and microsystems"
6439,MATHEMATICS OF COMPUTATION,"9,855",,2.417,0.009700,Mathematics of computation
6443,IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY-ANIMAL,"2,797",,2.416,0.001990,Current osteoporosis reports,"Experimental biology and medicine (Maywood, N.J.)",Journal of anatomy,Journal of medical ethics,"Neoplasia (New York, N.Y.)","Physiology (Bethesda, Md.)",The British journal of cancer. Supplement,"Methods in molecular biology (Clifton, N.J.)"
6450,CLINICAL ANATOMY,"5,235",,2.414,0.003780,"Clinical anatomy (New York, N.Y.)"
6457,JOURNAL OF APPLIED DEVELOPMENTAL PSYCHOLOGY,"4,219",,2.412,0.003560,Journal of applied developmental psychology
6457,Physical Review Physics Education Research,"1,103",,2.412,0.002740,Physical review. Physics education research
6461,JOURNAL OF EVOLUTIONARY BIOLOGY,"11,780",,2.411,0.008460,Journal of evolutionary biology
6463,Operational Research,800,,2.410,0.000730,Research; a journal of science and its applications,"Research (Washington, D.C.)"
6468,Chronic Illness,898,,2.409,0.000830,Chronic illness
6468,Chronic Illness,898,,2.409,0.000830,Chronic illness
6473,AMERICAN JOURNAL OF SPEECH-LANGUAGE PATHOLOGY,"3,908",,2.408,0.003130,American journal of speech-language pathology
6478,INVERSE PROBLEMS,"8,705",,2.407,0.008750,Inverse problems
6478,FIRE AND MATERIALS,"2,672",,2.407,0.001380,Nature materials,"Materials (Basel, Switzerland)"
6480,RESTORATIVE NEUROLOGY AND NEUROSCIENCE,"2,599",,2.406,0.002490,BMC neuroscience,The International journal of neuroscience,Nature neuroscience,Nature reviews. Neuroscience,The Journal of neuroscience : the official journal of the Society for Neuroscience
6483,AMERICAN ANTIQUITY,"3,706",,2.405,0.002060,American antiquity
6489,Leadership,"1,303",,2.403,0.001030,Leadership (London),Leadership in health services = Leadership dans les services de sante,Reflections on nursing leadership
6492,POSTGRADUATE MEDICAL JOURNAL,"7,599",,2.401,0.004100,Postgraduate medical journal
6494,BioScience Trends,"3,094",,2.400,0.002130,Bioscience trends
6501,INJURY PREVENTION,"4,180",,2.399,0.005200,Injury prevention : journal of the International Society for Child and Adolescent Injury Prevention
6501,INJURY PREVENTION,"4,180",,2.399,0.005200,Injury prevention : journal of the International Society for Child and Adolescent Injury Prevention
6503,European Journal of Oncology Nursing,"3,404",,2.398,0.003710,European journal of oncology nursing : the official journal of European Oncology Nursing Society
6503,Journal of Maternal-Fetal & Neonatal Medicine,"12,446",,2.398,0.016480,American journal of obstetrics & gynecology MFM,American journal of obstetrics and gynecology,Cellular and molecular life sciences : CMLS,Frontiers in endocrinology,Frontiers in immunology,JAMA network open,Japan journal of nursing science : JJNS,Seminars in fetal & neonatal medicine,Seminars in perinatology,"The journal of maternal-fetal & neonatal medicine : the official journal of the European Association of Perinatal Medicine, the Federation of Asia and Oceania Perinatal Societies, the International Society of Perinatal Obstetricians"
6506,Electronics,"7,096",,2.397,0.006880,Electronics
6508,Human Gene Therapy Methods,688,,2.396,0.001170,Human gene therapy methods
6508,Global Public Health,"2,740",,2.396,0.005240,Global public health
6508,ACTA NEUROLOGICA BELGICA,"1,689",,2.396,0.002090,Acta neurologica Belgica
6513,EUROPEAN JOURNAL OF CONTROL,"1,727",,2.395,0.001950,European journal of control
6513,EXTREMOPHILES,"3,925",,2.395,0.002420,Extremophiles : life under extreme conditions
6517,Nursing Inquiry,"1,370",,2.393,0.001260,Nursing inquiry
6517,Nursing Inquiry,"1,370",,2.393,0.001260,Nursing inquiry
6522,Clinical Simulation in Nursing,"2,008",,2.391,0.002700,Clinical simulation in nursing
6530,JOURNAL OF NEUROSCIENCE METHODS,"19,451",,2.390,0.014090,Journal of neuroscience methods
6534,BMC Nephrology,"6,980",,2.388,0.013130,BMC nephrology
6534,JOURNAL OF ECONOMETRICS,"25,569",,2.388,0.020850,Journal of econometrics
6534,JOURNAL OF MIDWIFERY & WOMENS HEALTH,"2,622",,2.388,0.002460,Global health action,Women and birth : journal of the Australian College of Midwives,Nursing ethics,Journal of midwifery & women's health,Midwifery
6541,PSYCHOSOMATICS,"4,861",,2.386,0.002850,Psychosomatics
6541,PSYCHOSOMATICS,"4,861",,2.386,0.002850,Psychosomatics
6545,Journal of the American Psychiatric Nurses Association,894,,2.385,0.000870,Journal of the American Psychiatric Nurses Association
6555,Journal of Coatings Technology and Research,"2,539",,2.382,0.002100,Journal of coatings technology and research
6556,NURSING RESEARCH,"5,060",,2.381,0.001790,Nursing research
6562,Netherlands Heart Journal,"1,745",,2.380,0.002040,Netherlands heart journal : monthly journal of the Netherlands Society of Cardiology and the Netherlands Heart Foundation
6562,JOURNAL OF ANIMAL BREEDING AND GENETICS,"2,238",,2.380,0.001500,Nature genetics,BMC genetics,Nature reviews. Genetics,Genetics
6569,AMERICAN JOURNAL OF THE MEDICAL SCIENCES,"6,595",,2.378,0.005560,"Medical sciences (Basel, Switzerland)"
6572,PSYCHIATRY RESEARCH-NEUROIMAGING,"6,308",,2.376,0.005990,Psychiatry research. Neuroimaging
6576,Familial Cancer,"2,174",,2.375,0.003340,Familial cancer
6583,SIAM JOURNAL ON SCIENTIFIC COMPUTING,"15,715",,2.373,0.019200,SIAM journal on scientific computing : a publication of the Society for Industrial and Applied Mathematics
6598,AMERICAN JOURNAL OF PRIMATOLOGY,"5,748",,2.371,0.003590,American journal of primatology
6598,PROTEIN JOURNAL,"1,146",,2.371,0.001230,Journal (Indiana Dental Association),American Industrial Hygiene Association journal,Journal of the South Carolina Medical Association (1975)
6608,Integrative Medicine Research,931,,2.368,0.001180,Integrative medicine research
6610,EXPERIMENTAL ECONOMICS,"2,801",,2.367,0.004340,Experimental economics
6612,JOURNAL OF COMMUNITY & APPLIED SOCIAL PSYCHOLOGY,"2,213",,2.366,0.001730,Biophysical journal,British journal of community nursing,Environmental health : a global access science source,Epigenomics,International journal of environmental research and public health,Journal of community psychology,Journal of nursing management,Journal of personality and social psychology,Journal of women & aging,Rural and remote health
6615,PHYSICAL THERAPY IN SPORT,"2,382",,2.365,0.003430,Physical therapy in sport : official journal of the Association of Chartered Physiotherapists in Sports Medicine
6624,BMC MUSCULOSKELETAL DISORDERS,"15,411",,2.362,0.021600,BMC musculoskeletal disorders
6626,Papers in Palaeontology,356,,2.361,0.001070,Papers in palaeontology
6631,Journal of Developmental and Life-Course Criminology,388,,2.360,0.001260,Journal of developmental and life-course criminology
6641,INTERNATIONAL JOURNAL OF CARDIOVASCULAR IMAGING,"4,056",,2.357,0.006700,Journal of cardiovascular imaging
6648,European Journal of Dental Education,"1,876",,2.355,0.001360,European journal of dental education : official journal of the Association for Dental Education in Europe
6653,BIOPHYSICAL CHEMISTRY,"4,892",,2.352,0.002060,Biophysical chemistry
6658,BioSocieties,855,,2.351,0.001530,BioSocieties
6662,CLINICAL RADIOLOGY,"8,240",,2.350,0.007390,Clinical radiology
6667,CHEMICAL PHYSICS,"12,835",,2.348,0.005210,Chemical physics
6680,Birth Defects Research,"1,098",,2.344,0.003460,"Birth defects research. Part C, Embryo today : reviews"
6693,Management Communication Quarterly,"1,926",,2.340,0.001310,Management communication quarterly
6693,MOTIVATION AND EMOTION,"5,736",,2.340,0.004330,"Emotion (Washington, D.C.)"
6700,Journal of Interprofessional Care,"4,227",,2.338,0.003940,Journal of interprofessional care
6708,Nutrition & Dietetics,"1,301",,2.333,0.001360,"Advances in nutrition (Bethesda, Md.)",Hippokrates,"Lancet (London, England)",Modern hospital,The British journal of nutrition,The Journal of the Medical Society of New Jersey,Tijdschrift Voor Tandheelkunde,Nutrition reviews
6716,Language Cognition and Neuroscience,"1,510",,2.331,0.004790,"Language, cognition and neuroscience"
6726,Advances in Life Course Research,966,,2.328,0.001600,Advances in life course research
6735,International Journal of Genomics,"1,224",,2.326,0.001850,International journal of genomics
6739,ONLINE INFORMATION REVIEW,"2,158",,2.325,0.001980,Family court review,Health behavior and policy review,Review (Federation of American Health Systems),Health care financing review
6739,Nursing in Critical Care,"1,171",,2.325,0.001260,Nursing in critical care
6750,THIRD WORLD QUARTERLY,"5,722",,2.322,0.009290,Third world quarterly
6760,EXPERIMENTAL ANIMALS,"1,584",,2.319,0.001330,Jikken dobutsu. Experimental animals
6760,CROP SCIENCE,"22,839",,2.319,0.008270,Crop science
6767,International Agrophysics,"1,647",,2.317,0.001130,International agrophysics
6771,Journal of Science Education and Technology,"2,677",,2.315,0.002220,Journal of science education and technology
6780,Biochemia Medica,"3,491",,2.313,0.002950,Biochemia medica
6782,BRAIN INJURY,"8,333",,2.311,0.006500,Brain injury
6782,OTOLOGY & NEUROTOLOGY,"11,313",,2.311,0.012160,Acta otorrinolaringologica espanola,Journal of otolaryngology - head & neck surgery = Le Journal d'oto-rhino-laryngologie et de chirurgie cervico-faciale,Otolaryngologic clinics of North America,Otolaryngology--head and neck surgery : official journal of American Academy of Otolaryngology-Head and Neck Surgery,The journal of international advanced otology,"Otology & neurotology : official publication of the American Otological Society, American Neurotology Society [and] European Academy of Otology and Neurotology"
6788,BRAIN AND COGNITION,"7,818",,2.310,0.004780,Cognition
6788,OPTICS COMMUNICATIONS,"25,457",,2.310,0.019070,Optics communications
6798,Developmental Neurorehabilitation,"1,541",,2.308,0.001760,Developmental neurorehabilitation
6801,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,"28,004",,2.307,0.005060,Soil Science Society of America journal. Soil Science Society of America
6807,Veterinary Sciences,898,,2.304,0.001790,Veterinary sciences
6807,Measurement in Physical Education and Exercise Science,947,,2.304,0.000870,Measurement in physical education and exercise science
6811,HISTOLOGY AND HISTOPATHOLOGY,"4,857",,2.303,0.002610,Histopathology
6821,Inland Waters,"1,075",,2.299,0.001500,Inland waters : journal of the International Society of Limnology
6825,BMC Cardiovascular Disorders,"5,150",,2.298,0.009040,BMC cardiovascular disorders
6825,PM&R,"4,703",,2.298,0.005970,"Pediatric medicine (Hong Kong, China)",Pharmacognosy magazine
6828,Asian Journal of Criminology,340,,2.297,0.000480,Asian journal of criminology
6828,JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH,"11,095",,2.297,0.008290,Hearing research
6833,Developing World Bioethics,511,,2.294,0.000810,Developing world bioethics
6836,Information Retrieval Journal,"1,248",,2.293,0.000490,Journal (Indiana Dental Association),Journal. Association of American Medical Colleges,American Industrial Hygiene Association journal,Journal of the South Carolina Medical Association (1975)
6843,INTERNATIONAL JOURNAL OF NEUROSCIENCE,"5,033",,2.292,0.003700,Neuroscience,Nature reviews. Neuroscience,Nature neuroscience
6846,AUSTRALIAN DENTAL JOURNAL,"3,723",,2.291,0.002190,Australian dental journal
6848,SOCIAL WORK,"2,770",,2.290,0.001400,Social work
6860,Multisensory Research,558,,2.286,0.001250,Multisensory research
6860,Crop & Pasture Science,"3,156",,2.286,0.003180,British poultry science,Journal of animal physiology and animal nutrition,The American journal of clinical nutrition,The Journal of experimental zoology. Supplement : published under auspices of the American Society of Zoologists and the Division of Comparative Physiology and Biochemistry,Domestic animal endocrinology,Poultry science
6864,Journal of Aging & Social Policy,962,,2.283,0.000800,Annals of agricultural and environmental medicine : AAEM,Journal of aging & social policy,Journal of women & aging,"Medicine, health care, and philosophy",Nature reviews. Neurology,The American journal of occupational therapy : official publication of the American Occupational Therapy Association,Nature,Sub-cellular biochemistry
6870,Nurse Education in Practice,"3,334",,2.281,0.004560,Nurse education in practice
6874,AREA,"3,915",,2.280,0.003600,"Area (Oxford, England)"
6876,Journal of Neurosurgical Sciences,"1,160",,2.279,0.001460,Journal of neurosurgical sciences
6882,JOURNAL OF MEDICAL ENTOMOLOGY,"11,351",,2.278,0.006980,Journal of medical entomology
6885,INFORMS JOURNAL ON COMPUTING,"2,412",,2.276,0.003830,INFORMS journal on computing
6890,REQUIREMENTS ENGINEERING,734,,2.273,0.000720,Requirements engineering
6890,CLINICAL PHYSIOLOGY AND FUNCTIONAL IMAGING,"2,933",,2.273,0.002960,Bildgebung = Imaging
6896,COMPUTATIONAL LINGUISTICS,"2,312",,2.271,0.001300,Computational linguistics (Association for Computational Linguistics)
